Fondo;Descripción;Centro;Sección;Programa;Subconcepto;Programa de Financiación;Definición proyecto;Título;Distrito;Texto Distrito;Línea Inversión;Descripción Línea de Inversión;Sublíne de Inversión;Descripción Sublíne de Inversión;Etiqueta 16;Descripción etiqueta 16;Etiqueta 17;Descripción etiqueta 17;Etiqueta 18;Descripción etiqueta 18;Cred. Inicial(1);Modifc. (2);C. Definitivo (3);C Disponible (4);Re. Pte. Util.(5);C. Autorizado (6);C. Dispuesto (7);Obl. Reconoc. (8);C. Ordenado (9);Pagos Real (10)
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;057;93303;63200;2016/009063;2016/009063;CENTRO DEPORTIVO MOSCARDÓ. SUBSANACIÓN DE PATOLOGÍA EN GRADERÍOS;212;USERA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;259361,36;259361,36;0,00;0,00;259361,36;259361,36;259358,81;0,00;259358,81
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;057;93303;63200;2016/009083;2016/009083;"CENTRO DEPORTIVO ""ANTIGUO CANÓDROMO"". SUBSANACIÓN DE PATOLOGÍAS";211;CARABANCHEL;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;588513,99;588513,99;0,00;0,00;588513,99;588513,99;588513,98;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;057;93303;63200;2017/004025;2017/004025;EDIFICIO C/ BARCO, 20-22. REFORMA DE INSTALACIONES;201;CENTRO;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;350000,00;350000,00;249914,30;0,00;100085,70;100085,70;22641,40;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;057;93303;63200;2017/004026;2017/004026;"APARTAMENTOS MUNICIPALES PARA MAYORES ""SAN FRANCISCO""C/ JERTE, 3. ADAPTACIÓN";201;CENTRO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;00;CENTROS DE DÍA Y RESIDENCIAS DE MAYORES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;80000,00;80000,00;80000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;057;93303;63200;2017/004027;2017/004027;CANTÓN DE LIMPIEZA C/BAILÉN, S/N. OBRAS VARIAS DE REFORMA;201;CENTRO;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;45000,00;45000,00;45000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;057;93303;63200;2017/004028;2017/004028;CENTRO DEPORTIVO DE ARGANZUELA EN LA C/ ALICANTE, 14. OBRAS DE ACCESIBILIDAD;202;ARGANZUELA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;50000,00;50000,00;118,26;0,00;49881,74;49881,74;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;057;93303;63200;2017/004029;2017/004029;CENTRO DEPORTIVO CIRCUITO BMX NUDO SUR C/EMBAJADORES, S/N.  OBRAS DE ACCESIBILIDAD;202;ARGANZUELA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;20000,00;20000,00;58,61;0,00;19941,39;19941,39;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;057;93303;63200;2017/004030;2017/004030;CANTÓN DE LIMPIEZA C/ÁNCORA, 37. OBRAS VARIAS DE REFORMA;202;ARGANZUELA;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;15000,00;15000,00;15000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;057;93303;63200;2017/004031;2017/004031;APARTAMENTOS PARA MAYORES C/JOSÉ MARTINEZ DE VELASCO, 22. OBRAS DE ADAPTACIÓN;203;RETIRO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;50000,00;50000,00;44841,96;0,00;5158,04;5158,04;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;057;93303;63200;2017/004032;2017/004032;CENTRO DE DÍA MUNICIPAL C/LUIS PEIDRÓ, 2. OBRAS DE ADAPTACIÓN Y ACCESIBILIDAD;203;RETIRO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;00;CENTROS DE DÍA Y RESIDENCIAS DE MAYORES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;50000,00;50000,00;50000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;057;93303;63200;2017/004033;2017/004033;RESIDENCIA ENFERMOS ALZHEIMER MARGARITA RETUERTO, C/FRANCISCO ALTIMIRAS,2. ADAPTACIÓN;204;SALAMANCA;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;00;CENTROS DE DÍA Y RESIDENCIAS DE MAYORES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;90000,00;90000,00;82793,20;0,00;7206,80;7206,80;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;057;93303;63200;2017/004034;2017/004034;ESCUELA INFANTIL C/TIZIANO 7.  BARRERA ACÚSTICA DE LA CUBIERTA;206;TETUAN;05;EDUCACIÓN;01;ESCUELAS INFANTILES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;19000,00;19000,00;9,65;0,00;18990,35;18990,35;18990,35;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;057;93303;63200;2017/004035;2017/004035;CENTRO DEPORTIVO PLAYA VICTORIA EN C/ HIERBABUENA, S/N.  OBRAS DE ACCESIBILIDAD;206;TETUAN;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;40000,00;40000,00;14974,09;0,00;25025,91;25025,91;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;057;93303;63200;2017/004036;2017/004036;CENTRO DEPORTIVO TRIÁNGULO DE ORO C/ BRAVO MURILLO, 376. OBRAS DE ACCESIBILIDAD;206;TETUAN;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;60000,00;60000,00;29368,71;0,00;30631,29;30631,29;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;057;93303;63200;2017/004037;2017/004037;RESIDENCIA MUNICIPAL DE MAYORES SANTA ENGRACIA. OBRAS DE ADAPTACIÓN;207;CHAMBERI;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;00;CENTROS DE DÍA Y RESIDENCIAS DE MAYORES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;350000,00;350000,00;319592,42;0,00;30407,58;30407,58;30407,58;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;057;93303;63200;2017/004038;2017/004038;CENTRO DEPORTIVO LA VAGUADA EN AVENIDA MONFORTE DE LEMOS, S/N. OBRAS DE ACCESIBILIDAD;208;FUENCARRAL-EL PARDO;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;70000,00;70000,00;70000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;057;93303;63200;2017/004039;2017/004039;CANTÓN DE LIMPIEZA C/ISLA DE AROSA, 22. OBRAS VARIAS DE REFORMA;208;FUENCARRAL-EL PARDO;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;90000,00;90000,00;90000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;057;93303;63200;2017/004040;2017/004040;COLEGIO PÚBLICO LORENZO LUZURIAGA, C/VALENCIA DE DON JUAN, 19. NORMATIVA ELÉCTRICA;208;FUENCARRAL-EL PARDO;05;EDUCACIÓN;00;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;100000,00;100000,00;100000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;057;93303;63200;2017/004041;2017/004041;COLEGIO PÚBLICO ANTONIO FONTÁN, AV,SANTUARIO DE VALVERDE, 71. NORMATIVA ELÉCTRICA;208;FUENCARRAL-EL PARDO;05;EDUCACIÓN;00;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;60000,00;60000,00;60000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;057;93303;63200;2017/004042;2017/004042;COLEGIO PÚBLICO BREOGAN, C/GINZO DE LIMIA, 2. ADAPTACIÓN A NORMATIVA ELÉCTRICA;208;FUENCARRAL-EL PARDO;05;EDUCACIÓN;00;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;90000,00;90000,00;66786,44;0,00;23213,56;23213,56;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;057;93303;63200;2017/004043;2017/004043;COLEGIO PÚBLICO GUATEMALA, C/CELANOVA, 2. ADAPTACIÓN A NORMATIVA ELÉCTRICA;208;FUENCARRAL-EL PARDO;05;EDUCACIÓN;00;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;60000,00;60000,00;42017,69;0,00;17982,31;17982,31;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;057;93303;63200;2017/004044;2017/004044;COLEGIO PÚBLICO JORGE GUILLÉN, AV.FERROL, 47. ADAPTACIÓN A NORMATIVA ELÉCTRICA;208;FUENCARRAL-EL PARDO;05;EDUCACIÓN;00;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;120000,00;120000,00;97360,30;0,00;22639,70;22639,70;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;057;93303;63200;2017/004045;2017/004045;ESCUELA INFANTIL LA CARACOLA, C/BELORADO, 1. ADAPTACIÓN A NORMATIVA ELÉCTRICA;208;FUENCARRAL-EL PARDO;05;EDUCACIÓN;01;ESCUELAS INFANTILES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;30000,00;30000,00;30000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;057;93303;63200;2017/004046;2017/004046;COLEGIO PÚBLICO ARROYO FRESNO, C/PICO BALAITUS, 24B. ADAPTACIÓN A NORMATIVA ELÉCTRICA;208;FUENCARRAL-EL PARDO;05;EDUCACIÓN;00;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;50000,00;50000,00;50000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;057;93303;63200;2017/004047;2017/004047;EDIFICIO APOYO POSITIVO AV.LLANO CASTELLANO, 26. ADAPTACIÓN A NORMATIVA ELÉCTRICA;208;FUENCARRAL-EL PARDO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;02;CENTROS DE SERVICIOS SOCIALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;30000,00;30000,00;19843,84;0,00;10156,16;10156,16;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;057;93303;63200;2017/004048;2017/004048;CENTRO DEPORTIVO CIUDAD DE LOS POETAS. ELIMINACIÓN DE BARRERAS ARQUITECTÓNICAS.;209;MONCLOA-ARAVACA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;90000,00;90000,00;90000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;057;93303;63200;2017/004049;2017/004049;CENTRO DE ACOGIDA PERSONAS SIN HOGAR SAN ISIDRO. ADAPTACIÓN A NORMATIVA ELÉCTRICA;209;MONCLOA-ARAVACA;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;06;PERSONAS SIN HOGAR;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;110000,00;110000,00;110000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;057;93303;63200;2017/004050;2017/004050;SEDE CENTRAL SAMUR-PROTECCIÓN CIVIL. RONDA DE LAS PROVINCIAS 7. OBRAS DE RENOVACIÓN;209;MONCLOA-ARAVACA;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;330000,00;330000,00;330000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;057;93303;63200;2017/004051;2017/004051;"CENTRO C/ADONIS, S/N ""EL DESPERTAR"". OBRAS DE REMODELACIÓN DE ACCESOS (ACCESIBILIDAD)";210;LATINA;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;02;CENTROS DE SERVICIOS SOCIALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;70000,00;70000,00;70000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;057;93303;63200;2017/004052;2017/004052;CENTRO DEPORTIVO ALUCHE. ADECUACIÓN RED DE ABASTECIMIENTO DE AGUA;210;LATINA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;50000,00;50000,00;50000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;057;93303;63200;2017/004053;2017/004053;CENTRO DEPORTIVO ALUCHE. REFORMA PISTA DE PATINAJE ARTÍSTICO;210;LATINA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;265000,00;265000,00;265000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;057;93303;63200;2017/004054;2017/004054;CENTRO DEPORTIVO ALUCHE. REPARACIÓN DE PAVIMENTOS Y PAREDES DE FRONTONES;210;LATINA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;260000,00;260000,00;296,34;0,00;259703,66;259703,66;54215,09;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;057;93303;63200;2017/004055;2017/004055;CENTRO DEPORTIVO ALUCHE. PAVIMENTACIÓN DE PATIDRÓNOMO O VELÓDROMO;210;LATINA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;300000,00;300000,00;186,93;0,00;299813,07;299813,07;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;057;93303;63200;2017/004056;2017/004056;CENTRO DEPORTIVO ALUCHE. REFORMA PISTA DE ATLETISMO;210;LATINA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;650000,00;650000,00;610827,64;0,00;39172,36;39172,36;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;057;93303;63200;2017/004057;2017/004057;BASE 14 SAMUR-PROTECCIÓN CIVIL. C/ CASUARINA, 10. INSTALACIÓN DE PLACAS SOLARES;210;LATINA;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;50000,00;50000,00;50000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;057;93303;63200;2017/004058;2017/004058;ESPACIO DE IGUALDAD MARÍA DE MAEZTU C/COMANDANTE FONTANES, 8. MEJORAS;211;CARABANCHEL;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;04;ATENCIÓN SOCIAL A LA MUJER;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;150000,00;150000,00;150000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;057;93303;63200;2017/004059;2017/004059;CENTRO SOCIOCULTURAL OPORTO. ACONDICIONAMIENTO SALÓN DE ACTOS Y CUBIERTAS;211;CARABANCHEL;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;04;CENTROS POLIVALENTES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;500000,00;500000,00;304611,05;0,00;195388,95;195388,95;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;057;93303;63200;2017/004060;2017/004060;"EDIFICIO ANEXO A LA BIBLIOTECA ""LA CHATA"". OBRAS DE ACONDICIONAMIENTO INTERIOR";211;CARABANCHEL;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;350000,00;350000,00;346667,66;0,00;3332,34;3332,34;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;057;93303;63200;2017/004061;2017/004061;CENTRO DE ALZHEIMER TEMPRANO C/GRAL. RICARDOS, 14. ADAPTACIÓN A NORMATIVA ELÉCTRICA;211;CARABANCHEL;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;00;CENTROS DE DÍA Y RESIDENCIAS DE MAYORES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;25000,00;25000,00;25000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;057;93303;63200;2017/004062;2017/004062;CENTRO DEPORTIVO LA MINA. OBRAS DE REFORMA PABELLÓN DE SQUASH;211;CARABANCHEL;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;350000,00;350000,00;280443,37;0,00;69556,63;69556,63;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;057;93303;63200;2017/004063;2017/004063;CENTRO DE MAYORES ARTURO PAJUELO EN C/ SEGURA, 3. SUBSANACIÓN DE PATOLOGÍAS;212;USERA;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;170000,00;170000,00;170000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;057;93303;63200;2017/004064;2017/004064;CENTRO DEPORTIVO ALBERTO GARCÍA C/REGUERA DE TOMATEROS, 39 B.OBRAS DE ACCESIBILIDAD;213;PUENTE DE VALLECAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;80000,00;80000,00;73,61;0,00;79926,39;79926,39;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;057;93303;63200;2017/004065;2017/004065;CENTRO DEPORTIVO ENTREVÍAS, RONDA SUR, 4. OBRAS DE ACCESIBILIDAD;213;PUENTE DE VALLECAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;160000,00;160000,00;139761,24;0,00;20238,76;20238,76;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;057;93303;63200;2017/004066;2017/004066;CENTRO DEPORTIVO PALOMERAS. REPARACIÓN FACHADAS DE LA PISCINA CUBIERTA;213;PUENTE DE VALLECAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;340000,00;340000,00;300698,55;0,00;39301,45;39301,45;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;057;93303;63200;2017/004067;2017/004067;SAMUR SOCIAL RAFAEL ALBERTI. OBRAS DE ADAPTACIÓN A NORMATIVA ELÉCTRICA;213;PUENTE DE VALLECAS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;08;SAMUR - SOCIAL;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;75000,00;75000,00;75000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;057;93303;63200;2017/004068;2017/004068;OFICINA MUNICIPAL DE EMPLEO DISTRITO DE MORATALAZ. OBRAS DE ADAPTACIÓN DE ESPACIOS;214;MORATALAZ;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;07;CENTROS PARA LA PROMOCIÓN DE EMPLEO;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;100000,00;100000,00;100000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;057;93303;63200;2017/004069;2017/004069;CENTRO DEPORTIVO LA ELIPA. OBRAS DE ACCESIBILIDAD;214;MORATALAZ;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;650000,00;650000,00;578647,29;0,00;71352,71;71352,71;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;057;93303;63200;2017/004070;2017/004070;CANTÓN DE LIMPIEZA C/ARROYO BELINCOSO, 7. OBRAS VARIAS DE REFORMA;214;MORATALAZ;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;45000,00;45000,00;45000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;057;93303;63200;2017/004071;2017/004071;RESIDENCIA MUNICIPAL PARA ENFERMOS DE ALZHEIMER JAZMIN. OBRAS DE ADAPTACIÓN;215;CIUDAD LINEAL;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;00;CENTROS DE DÍA Y RESIDENCIAS DE MAYORES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;60000,00;60000,00;188,94;0,00;59811,06;59811,06;53767,29;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;057;93303;63200;2017/004072;2017/004072;CENTRO DE DÍA MUNICIPAL CANAL DE PANAMÁ. OBRAS DE ADAPTACIÓN Y ACCESIBILIDAD;215;CIUDAD LINEAL;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;00;CENTROS DE DÍA Y RESIDENCIAS DE MAYORES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;50000,00;50000,00;50000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;057;93303;63200;2017/004073;2017/004073;CENTRO DE DÍA MUNICIPAL CARMEN LAFORET. OBRAS DE ADAPTACIÓN Y ACCESIBILIDAD;215;CIUDAD LINEAL;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;00;CENTROS DE DÍA Y RESIDENCIAS DE MAYORES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;50000,00;50000,00;6929,74;0,00;43070,26;43070,26;31422,86;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;057;93303;63200;2017/004074;2017/004074;CENTRO DE RECOGIDAS ESPECIALES, TRECE ROSAS, 5. ACONDICIONAMIENTO ALMACÉN Y OFICINAS;215;CIUDAD LINEAL;09;MEDIO AMBIENTE;05;TRATAMIENTO DE RESIDUOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;325000,00;325000,00;325000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;057;93303;63200;2017/004075;2017/004075;CENTRO DE DÍA MUNICIPAL ASCAO EN C/ ASCAO, 4. OBRAS DE ADAPTACIÓN Y ACCESIBILIDAD;215;CIUDAD LINEAL;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;00;CENTROS DE DÍA Y RESIDENCIAS DE MAYORES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;50000,00;50000,00;50000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;057;93303;63200;2017/004076;2017/004076;CANTÓN DE LIMPIEZA AV.DAROCA, 104,B. OBRAS VARIAS DE REFORMA;215;CIUDAD LINEAL;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;90000,00;90000,00;90000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;057;93303;63200;2017/004077;2017/004077;CENTRO DEPORTIVO HORTALEZA , CTRA ESTACIÓN DE HORTALEZA, S/N. OBRAS DE ACCESIBILIDAD;216;HORTALEZA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;90000,00;90000,00;90000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;057;93303;63200;2017/004078;2017/004078;PUNTO DE ENCUENTRO FAMILIAR EN HORTALEZA, C/ RAMON POWER, 54. ADAPTACIÓN;216;HORTALEZA;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;03;INFANCIA Y FAMILIA;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;350000,00;350000,00;350000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;057;93303;63200;2017/004079;2017/004079;CENTRO DE ACOGIDA PARA PERSONAS SIN HOGAR LUIS VIVES. OBRAS DE REFORMA;219;VICALVARO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;06;PERSONAS SIN HOGAR;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;60000,00;60000,00;60000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;057;93303;63200;2017/004080;2017/004080;CANTÓN DE LIMPIEZA C/CRUZ DE LA MISA, 1. OBRAS VARIAS DE REFORMA;219;VICALVARO;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;45000,00;45000,00;45000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;057;93303;63200;2017/004081;2017/004081;CENTRO DE DÍA MUNICIPAL ESFINGE C/ ESFINGE, 35. OBRAS DE ADAPTACIÓN Y ACCESIBILIDAD;220;SAN BLAS-CANILLEJAS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;00;CENTROS DE DÍA Y RESIDENCIAS DE MAYORES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;50000,00;50000,00;50000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;057;93303;63200;2017/004082;2017/004082;COLEGIO PÚBLICO VIRGEN DE LA PALOMA, CERCEDILLA. ADAPTACIÓN A NORMATIVA ELÉCTRICA;999;NO DISTRITALIZABLE;05;EDUCACIÓN;00;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;200000,00;200000,00;198675,41;0,00;1324,59;1324,59;0,00;0,00;0,00
