Fondo;Descripción;Centro;Sección;Programa;Subconcepto;Programa de Financiación;Código proyecto;Título;Distrito;Texto Distrito;Línea Inversión;Descripción Línea de Inversión;Sublíne de Inversión;Descripción Sublíne de Inversión;Etiqueta 16;Descripción etiqueta 16;Etiqueta 17;Descripción etiqueta 17;Etiqueta 18;Descripción etiqueta 18;Cred. Inicial;Modifc. ;C. Definitivo;C Disponible ;Re. Pte. Util.;C. Autorizado;C. Dispuesto;Obl. Reconoc.;C. Ordenado;Pagos Real
;;001;087;16501;60917;2016/000516;2016/000516;CALLE 4 VALDEBEBAS. ILUMINACIÓN;216;HORTALEZA;08;MANTENIMIENTO URBANO;00;ALUMBRADO PÚBLICO;;;;;;;0,00;49787,72;49787,72;0,00;0,00;49787,72;49787,72;48830,80;0,00;48830,80
;;001;087;15321;68101;2016/000518;2016/000518;C/ ZAIDA, JOSE Mª PEMÁN Y ELVIRA BARRIOS API 11.09 CARABANCHEL. URBANIZACIÓN;211;CARABANCHEL;06;URBANISMO;06;URBANIZACIÓN SUELO PATRIMONIAL;;;;;;;205000,00;0,00;205000,00;45344,40;0,00;159655,60;159655,60;0,00;0,00;0,00
;;001;087;15321;68101;2016/000519;2016/000519;APR 13.01 SIERRA TOLEDANA. URBANIZACIÓN;213;PUENTE DE VALLECAS;06;URBANISMO;06;URBANIZACIÓN SUELO PATRIMONIAL;;;;;;;800000,00;-693090,46;106909,54;106909,54;0,00;0,00;0,00;0,00;0,00;0,00
;;001;087;15340;61904;2016/000523;2016/000523;MERCADILLO PUENTE DE VALLECAS, C/BUENOS AIRES, 17. OBRAS DE ADECUACIÓN;213;PUENTE DE VALLECAS;14;SECTORES PRODUCTIVOS;00;COMERCIO;;;;;;;1109505,00;0,00;1109505,00;0,82;421833,49;687670,69;687670,69;0,00;0,00;0,00
;;001;087;15340;61904;2016/000525;2016/000525;ADECUACIÓN DE VIALES Y ACCESIBILIDAD EN VARIOS DISTRITOS DE LA CIUDAD;998;VARIOS DISTRITOS;06;URBANISMO;01;URBANIZACIÓN SUELO A CARGO DEL AYUNTAMIENTO;;;;;;;2000000,00;-1373164,73;626835,27;626835,27;0,00;0,00;0,00;0,00;0,00;0,00
;;001;087;15340;61904;2016/000525;2016/010525;ADECUACIÓN VIALES Y ACCESIBILIDAD EN DISTRITO CENTRO;201;CENTRO;06;URBANISMO;01;URBANIZACIÓN SUELO A CARGO DEL AYUNTAMIENTO;;;;;;;0,00;8952,81;8952,81;0,00;0,00;8952,81;8952,81;7720,53;0,00;7720,53
;;001;087;15340;61904;2016/000525;2016/020525;ADECUACIÓN VIALES Y ACCESIBILIDAD EN DISTRITO ARGANZUELA;202;ARGANZUELA;06;URBANISMO;01;URBANIZACIÓN SUELO A CARGO DEL AYUNTAMIENTO;;;;;;;0,00;42366,50;42366,50;0,00;0,00;42366,50;42366,50;36535,05;0,00;36535,05
;;001;087;15340;61904;2016/000525;2016/030525;ADECUACIÓN VIALES Y ACCESIBILIDAD EN DISTRITO RETIRO;203;RETIRO;06;URBANISMO;01;URBANIZACIÓN SUELO A CARGO DEL AYUNTAMIENTO;;;;;;;0,00;66280,98;66280,98;0,00;0,00;66280,98;66280,98;57157,85;0,00;57157,85
;;001;087;15340;61904;2016/000525;2016/040525;ADECUACIÓN VIALES Y ACCESIBILIDAD EN DISTRITO SALAMANCA;204;SALAMANCA;06;URBANISMO;01;URBANIZACIÓN SUELO A CARGO DEL AYUNTAMIENTO;;;;;;;0,00;109427,71;109427,71;0,00;0,00;109427,71;109427,71;94365,73;0,00;94365,73
;;001;087;15340;61904;2016/000525;2016/050525;ADECUACIÓN VIALES Y ACCESIBILIDAD EN DISTRITO CHAMARTÍN;205;CHAMARTIN;06;URBANISMO;01;URBANIZACIÓN SUELO A CARGO DEL AYUNTAMIENTO;;;;;;;0,00;152928,21;152928,21;0,00;0,00;152928,21;152928,21;131878,69;0,00;131878,69
;;001;087;15340;61904;2016/000525;2016/060525;ADECUACIÓN VIALES Y ACCESIBILIDAD EN DISTRITO TETUÁN;206;TETUAN;06;URBANISMO;01;URBANIZACIÓN SUELO A CARGO DEL AYUNTAMIENTO;;;;;;;0,00;93616,63;93616,63;0,00;0,00;93616,63;93616,63;80730,92;0,00;80730,92
;;001;087;15340;61904;2016/000525;2016/070525;ADECUACIÓN VIALES Y ACCESIBILIDAD EN DISTRITO CHAMBERÍ;207;CHAMBERI;06;URBANISMO;01;URBANIZACIÓN SUELO A CARGO DEL AYUNTAMIENTO;;;;;;;0,00;143639,62;143639,62;0,00;0,00;143639,62;143639,62;123868,60;0,00;123868,60
;;001;087;15340;61904;2016/000525;2016/080525;ADECUACIÓN VIALES Y ACCESIBILIDAD EN DISTRITO FUENCARRAL-EL PARDO;208;FUENCARRAL-EL PARDO;06;URBANISMO;01;URBANIZACIÓN SUELO A CARGO DEL AYUNTAMIENTO;;;;;;;0,00;161024,10;161024,10;0,00;0,00;161024,10;161024,10;138860,21;0,00;138860,21
;;001;087;15340;61904;2016/000525;2016/090525;ADECUACIÓN VIALES Y ACCESIBILIDAD EN DISTRITO MONCLOA-ARAVACA;209;MONCLOA-ARAVACA;06;URBANISMO;01;URBANIZACIÓN SUELO A CARGO DEL AYUNTAMIENTO;;;;;;;0,00;130871,58;130871,58;0,00;0,00;130871,58;130871,58;112857,98;0,00;112857,98
;;001;087;15340;61904;2016/000525;2016/100525;ADECUACIÓN VIALES Y ACCESIBILIDAD EN DISTRITO LATINA;210;LATINA;06;URBANISMO;01;URBANIZACIÓN SUELO A CARGO DEL AYUNTAMIENTO;;;;;;;0,00;69659,30;69659,30;0,00;0,00;69659,30;69659,30;60071,18;0,00;60071,18
;;001;087;15340;61904;2016/000525;2016/110525;ADECUACIÓN VIALES Y ACCESIBILIDAD EN DISTRITO CARABANCHEL;211;CARABANCHEL;06;URBANISMO;01;URBANIZACIÓN SUELO A CARGO DEL AYUNTAMIENTO;;;;;;;0,00;45868,00;45868,00;0,00;0,00;45868,00;45868,00;39554,59;0,00;39554,59
;;001;087;15340;61904;2016/000525;2016/120525;ADECUACIÓN VIALES Y ACCESIBILIDAD EN DISTRITO USERA;212;USERA;06;URBANISMO;01;URBANIZACIÓN SUELO A CARGO DEL AYUNTAMIENTO;;;;;;;0,00;187154,90;187154,90;0,00;0,00;187154,90;187154,90;161394,28;0,00;161394,28
;;001;087;15340;61904;2016/000525;2016/130525;ADECUACIÓN VIALES Y ACCESIBILIDAD EN DISTRITO PUENTE DE VALLECAS;213;PUENTE DE VALLECAS;06;URBANISMO;01;URBANIZACIÓN SUELO A CARGO DEL AYUNTAMIENTO;;;;;;;0,00;112629,92;112629,92;0,00;0,00;112629,92;112629,92;97127,18;0,00;97127,18
;;001;087;15340;61904;2016/000525;2016/140525;ADECUACIÓN VIALES Y ACCESIBILIDAD EN DISTRITO MORATALAZ;214;MORATALAZ;06;URBANISMO;01;URBANIZACIÓN SUELO A CARGO DEL AYUNTAMIENTO;;;;;;;0,00;209177,77;209177,77;0,00;149523,27;59654,50;59654,50;51443,47;0,00;51443,47
;;001;087;15340;61904;2016/000525;2016/150525;ADECUACIÓN VIALES Y ACCESIBILIDAD EN DISTRITO CIUDAD LINEAL;215;CIUDAD LINEAL;06;URBANISMO;01;URBANIZACIÓN SUELO A CARGO DEL AYUNTAMIENTO;;;;;;;0,00;81358,87;81358,87;0,00;0,00;81358,87;81358,87;70160,37;0,00;70160,37
;;001;087;15340;61904;2016/000525;2016/160525;ADECUACIÓN VIALES Y ACCESIBILIDAD EN DISTRITO HORTALEZA;216;HORTALEZA;06;URBANISMO;01;URBANIZACIÓN SUELO A CARGO DEL AYUNTAMIENTO;;;;;;;0,00;130644,90;130644,90;0,00;0,00;130644,90;130644,90;112662,48;0,00;112662,48
;;001;087;15340;61904;2016/000525;2016/170525;ADECUACIÓN VIALES Y ACCESIBILIDAD EN DISTRITO VILLAVERDE;217;VILLAVERDE;06;URBANISMO;01;URBANIZACIÓN SUELO A CARGO DEL AYUNTAMIENTO;;;;;;;0,00;56065,36;56065,36;0,00;0,00;56065,36;56065,36;48348,33;0,00;48348,33
;;001;087;15340;61904;2016/000525;2016/180525;ADECUACIÓN VIALES Y ACCESIBILIDAD EN DISTRITO VILLA DE VALLECAS;218;VILLA DE VALLECAS;06;URBANISMO;01;URBANIZACIÓN SUELO A CARGO DEL AYUNTAMIENTO;;;;;;;0,00;108088,50;108088,50;0,00;0,00;108088,50;108088,50;93210,86;0,00;93210,86
;;001;087;15340;61904;2016/000525;2016/190525;ADECUACIÓN VIALES Y ACCESIBILIDAD EN DISTRITO VICÁLVARO;219;VICALVARO;06;URBANISMO;01;URBANIZACIÓN SUELO A CARGO DEL AYUNTAMIENTO;;;;;;;0,00;65465,44;65465,44;0,00;0,00;65465,44;65465,44;56454,58;0,00;56454,58
;;001;087;15340;61904;2016/000525;2016/200525;ADECUACIÓN VIALES Y ACCESIBILIDAD EN DISTRITO SAN BLAS-CANILLEJAS;220;SAN BLAS-CANILLEJAS;06;URBANISMO;01;URBANIZACIÓN SUELO A CARGO DEL AYUNTAMIENTO;;;;;;;0,00;23020,42;23020,42;0,00;0,00;23020,42;23020,42;19851,83;0,00;19851,83
;;001;087;15340;61904;2016/000525;2016/210525;ADECUACIÓN VIALES Y ACCESIBILIDAD EN DISTRITO BARAJAS;221;BARAJAS;06;URBANISMO;01;URBANIZACIÓN SUELO A CARGO DEL AYUNTAMIENTO;;;;;;;0,00;1758,48;1758,48;0,00;0,00;1758,48;1758,48;1516,43;0,00;1516,43
1;INCORPORACIONES REMANENTES OBLIGATORIAS;001;087;15321;60903;2016/000568;2016/000568;CALLE SANTA LEONOR, 28. OBRAS DE URBANIZACIÓN;220;SAN BLAS-CANILLEJAS;06;URBANISMO;04;URBANIZACIÓN SUELO A CARGO DE PARTICULARES;;;;;;;0,00;18181,82;18181,82;18181,82;0,00;0,00;0,00;0,00;0,00;0,00
1;INCORPORACIONES REMANENTES OBLIGATORIAS;001;087;15321;60903;2016/000591;2016/000591;U.E. 4 CALLEJON DE LA CURRUCA (APE 11.07 CASCO HISTÓRICO CARABANCHEL). URBANIZACIÓN;211;CARABANCHEL;06;URBANISMO;04;URBANIZACIÓN SUELO A CARGO DE PARTICULARES;;;;;;;0,00;202258,00;202258,00;81325,57;0,00;120932,43;120932,43;25430,36;0,00;25430,36
1;INCORPORACIONES REMANENTES OBLIGATORIAS;001;087;15321;60903;2016/000615;2016/000615;C/ EL ESPINAR, 56. OBRAS DE URBANIZACIÓN;211;CARABANCHEL;06;URBANISMO;04;URBANIZACIÓN SUELO A CARGO DE PARTICULARES;;;;;;;0,00;8677,69;8677,69;2874,17;0,00;5803,52;5803,52;5800,75;0,00;5800,75
;;001;087;15321;68101;2016/000643;2016/000643;C/ ESPINAR, 50. OBRAS DE URBANIZACIÓN;211;CARABANCHEL;06;URBANISMO;06;URBANIZACIÓN SUELO PATRIMONIAL;;;;;;;0,00;10431,89;10431,89;0,00;0,00;10431,89;10431,89;0,00;0,00;0,00
1;INCORPORACIONES REMANENTES OBLIGATORIAS;001;087;15340;61903;2016/000688;2016/000688;Pº CASTELLANA, 77, ENTORNO EDIFICIO CRISTALERÍA ESPAÑOLA. REURBANIZACIÓN PARCIAL;206;TETUAN;06;URBANISMO;04;URBANIZACIÓN SUELO A CARGO DE PARTICULARES;;;;;;;0,00;668565,34;668565,34;306942,14;0,00;361623,20;361623,20;0,00;0,00;0,00
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;087;15340;61910;2016/000707;2016/000707;PLAZA DE PUERTO RUBIO (PLAZA VIEJA) CON EL BULEVAR DE PEÑA GORBEA. CONEXIÓN;213;PUENTE DE VALLECAS;06;URBANISMO;01;URBANIZACIÓN SUELO A CARGO DEL AYUNTAMIENTO;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;296500,00;0,00;296500,00;0,00;296500,00;0,00;0,00;0,00;0,00;0,00
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;087;15321;61904;2016/000708;2016/000708;CALLE JAZMÍN. MEJORA DEL ENTORNO URBANO;215;CIUDAD LINEAL;06;URBANISMO;01;URBANIZACIÓN SUELO A CARGO DEL AYUNTAMIENTO;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;99000,00;0,00;99000,00;0,00;99000,00;0,00;0,00;0,00;0,00;0,00
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;087;15321;61904;2016/000709;2016/000709;CALLE DE LOS MISTERIOS Y PLAZA DE LA REVERENCIA. REMODELACIÓN;215;CIUDAD LINEAL;06;URBANISMO;01;URBANIZACIÓN SUELO A CARGO DEL AYUNTAMIENTO;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;386000,00;0,00;386000,00;0,00;386000,00;0,00;0,00;0,00;0,00;0,00
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;087;15340;61910;2016/000710;2016/000710;ENTORNO DE LA CALLE TRAFALGAR. MEJORA DE LA URBANIZACIÓN, MOVILIDAD Y ACCESIBILIDAD;207;CHAMBERI;06;URBANISMO;01;URBANIZACIÓN SUELO A CARGO DEL AYUNTAMIENTO;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;300000,00;0,00;300000,00;300000,00;0,00;0,00;0,00;0,00;0,00;0,00
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;087;15321;61910;2016/000711;2016/000711;COLONIA VALDEZARZA. MEJORA DE LA URBANIZACIÓN, MOVILIDAD Y ACCESIBILIDAD UNIVERSAL;209;MONCLOA-ARAVACA;06;URBANISMO;01;URBANIZACIÓN SUELO A CARGO DEL AYUNTAMIENTO;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;1005000,00;0,00;1005000,00;0,00;1005000,00;0,00;0,00;0,00;0,00;0,00
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;087;15321;61910;2016/000712;2016/000712;CALLE DE HERNÁNDEZ COLÓN. AMPLIACIÓN ESCALERA Y MEJORA DE ACCESIBILIDAD;216;HORTALEZA;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;49000,00;0,00;49000,00;0,00;49000,00;0,00;0,00;0,00;0,00;0,00
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;087;15321;61910;2016/000713;2016/000713;BARRIO DE GUINDALERA VIEJA. MEJORA DEL ENTORNO URBANO Y ACCESIBILIDAD UNIVERSAL;204;SALAMANCA;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;693000,00;0,00;693000,00;0,00;693000,00;0,00;0,00;0,00;0,00;0,00
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;087;15321;61910;2016/000714;2016/000714;C/VILLABLANCA. ADECUACIÓN ACERAS A LAS CONDICIONES DE ACCESIBILIDAD;219;VICALVARO;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;316500,00;0,00;316500,00;0,00;316500,00;0,00;0,00;0,00;0,00;0,00
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;087;15321;61910;2016/000715;2016/000715;BARRIO DE ADELFAS. REHABILITACIÓN DE PAVIMENTOS EN ZONAS DEGRADADAS;203;RETIRO;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;594000,00;0,00;594000,00;0,00;594000,00;0,00;0,00;0,00;0,00;0,00
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;087;15321;61910;2016/000716;2016/000716;COLONIA LA COMA. MEJORA DE ESPACIOS PÚBLICOS, CALIDAD PAISAJÍSTICA Y ACCESIBILIDAD;208;FUENCARRAL-EL PARDO;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;200000,00;-150000,00;50000,00;50000,00;0,00;0,00;0,00;0,00;0,00;0,00
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;087;15321;61910;2016/000717;2016/000717;POBLADOS A Y B FUENCARRAL.MEJORA ESPACIOS PÚBLICOS, CALIDAD PAISAJÍSTICA Y ACCESIBILIDAD;208;FUENCARRAL-EL PARDO;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;200000,00;-150000,00;50000,00;50000,00;0,00;0,00;0,00;0,00;0,00;0,00
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;087;15321;61910;2016/000718;2016/000718;COLONIA VIRGEN DE BEGOÑA.MEJORA ESPACIOS PÚBLICOS, CALIDAD PAISAJÍSTICA Y ACCESIBILIDAD;208;FUENCARRAL-EL PARDO;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;200000,00;-150000,00;50000,00;50000,00;0,00;0,00;0,00;0,00;0,00;0,00
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;087;15321;61910;2016/000719;2016/000719;ENTORNO ESPACIO DE MAYORES CONDE DE ELDA.MEJORA ESPACIOS PÚBLICOS Y ACCESIBILIDAD;208;FUENCARRAL-EL PARDO;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;200000,00;-150000,00;50000,00;50000,00;0,00;0,00;0,00;0,00;0,00;0,00
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;087;15321;61910;2016/000720;2016/000720;DIVERSAS CALLES DISTRITO DE TETUÁN. MEJORA CONDICIONES DE ACCESIBILIDAD UNIVERSAL;206;TETUAN;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;375000,00;-300000,00;75000,00;0,00;0,00;75000,00;0,00;0,00;0,00;0,00
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;087;15321;61910;2016/000721;2016/000721;VIAL CAMINO ALTO DE SAN ISIDRO. ADECUACIÓN CONDICIONES DE SEGURIDAD Y ACCESIBILIDAD;211;CARABANCHEL;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;247000,00;0,00;247000,00;0,00;247000,00;0,00;0,00;0,00;0,00;0,00
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;087;15321;61910;2016/000722;2016/000722;ÁREA VULNERABLE DE MORATALAZ 14.02. RECUALIFICACIÓN DE ESPACIOS PÚBLICOS URBANOS;214;MORATALAZ;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;400000,00;0,00;400000,00;400000,00;0,00;0,00;0,00;0,00;0,00;0,00
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;087;15321;61910;2016/000723;2016/000723;ENTORNO DEPORTIVO BÁSICO Bº SANTA ANA.MEJORA ESPACIOS PÚBLICOS, PAISAJE Y ACCESIBILIDAD;208;FUENCARRAL-EL PARDO;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;200000,00;-150000,00;50000,00;50000,00;0,00;0,00;0,00;0,00;0,00;0,00
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;087;15340;60911;2016/000724;2016/000724;PASARELA PEATONAL ACCESO CERCANÍAS SAN CRISTÓBAL DE LOS ÁNGELES DESDE Bº DE BUTARQUE;217;VILLAVERDE;07;INFRAESTRUCTURAS;04;CONSTRUCCIÓN PASARELAS PEATONALES;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;590000,00;-500000,00;90000,00;10382,00;0,00;79618,00;0,00;0,00;0,00;0,00
;;001;087;15321;61910;2016/000749;2016/000749;MEJORA SEGURIDAD VIAL EN EL PAU DE CARABANCHEL Y SU ENTORNO;211;CARABANCHEL;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;898946,00;0,00;898946,00;2073,28;0,00;896872,72;0,00;0,00;0,00;0,00
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;087;15321;61910;2016/000772;2016/000772;PASEO RIBERA DEL MANZANARES Y OTRAS.ESPACIOS PÚBLICOS,CALIDAD PAISAJÍSTICA Y ACCESIBILIDAD;208;FUENCARRAL-EL PARDO;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;98000,00;0,00;98000,00;0,00;98000,00;0,00;0,00;0,00;0,00;0,00
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;087;15340;60904;2016/000773;2016/000773;C/MAURICIO LEGENDRE.PROLONGACIÓN ENTRE C/PADRE FCO. PALAU Y QUER Y MANUEL CALDEIRO;205;CHAMARTIN;06;URBANISMO;01;URBANIZACIÓN SUELO A CARGO DEL AYUNTAMIENTO;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;770000,00;-590048,80;179951,20;0,00;83119,46;96831,74;96831,74;13262,93;0,00;0,00
1;INCORPORACIONES REMANENTES OBLIGATORIAS;001;087;15321;60903;2016/000779;2016/000779;C/ ENRIQUE SIMONIS, 19-21. OBRAS DE URBANIZACIÓN;202;ARGANZUELA;06;URBANISMO;04;URBANIZACIÓN SUELO A CARGO DE PARTICULARES;;;;;;;0,00;14462,81;14462,81;1751,57;0,00;12711,24;12711,24;12711,23;0,00;12711,23
;;001;087;15102;68100;2016/000873;2016/000873;ADQUISICIÓN SUELO AV. CARABANCHEL ALTO, 52. EQUIPAMIENTO;211;CARABANCHEL;06;URBANISMO;05;ADQUISICIÓN SUELO PATRIMONIAL;;;;;;;0,00;2236,34;2236,34;2236,34;0,00;0,00;0,00;0,00;0,00;0,00
;;001;087;15102;60000;2016/000874;2016/000874;ADQUISICIÓN SUELO AV. CARABANCHEL ALTO, 52;211;CARABANCHEL;06;URBANISMO;00;ADQUISICIÓN DE SUELO PARA INFRAESTRUCTURAS Y USO G;;;;;;;0,00;572,08;572,08;572,08;0,00;0,00;0,00;0,00;0,00;0,00
1;INCORPORACIONES REMANENTES OBLIGATORIAS;001;087;15321;60903;2016/000882;2016/000882;C/ ZARZA, 14. OBRAS DE URBANIZACIÓN;209;MONCLOA-ARAVACA;06;URBANISMO;04;URBANIZACIÓN SUELO A CARGO DE PARTICULARES;;;;;;;0,00;3553,72;3553,72;1745,45;0,00;1808,27;1808,27;0,00;0,00;0,00
1;INCORPORACIONES REMANENTES OBLIGATORIAS;001;087;15321;60903;2016/000887;2016/000887;C/ MONTE URGULL, 2-4-6-8. OBRAS DE URBANIZACIÓN;213;PUENTE DE VALLECAS;06;URBANISMO;04;URBANIZACIÓN SUELO A CARGO DE PARTICULARES;;;;;;;0,00;20247,93;20247,93;20247,93;0,00;0,00;0,00;0,00;0,00;0,00
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;087;15321;61910;2016/000892;2016/000892;C/ ALCALÁ (VENTAS-ARTURO SORIA). OBRAS DE REMODELACIÓN;215;CIUDAD LINEAL;06;URBANISMO;01;URBANIZACIÓN SUELO A CARGO DEL AYUNTAMIENTO;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;899000,00;-700000,00;199000,00;199000,00;0,00;0,00;0,00;0,00;0,00;0,00
1;INCORPORACIONES REMANENTES OBLIGATORIAS;001;087;15321;60903;2016/000929;2016/000929;PLAZA DE ESPAÑA, 18. OBRAS DE URBANIZACIÓN;209;MONCLOA-ARAVACA;06;URBANISMO;04;URBANIZACIÓN SUELO A CARGO DE PARTICULARES;;;;;;;0,00;16845,21;16845,21;8114,34;0,00;8730,87;8730,87;8573,16;0,00;8573,16
1;INCORPORACIONES REMANENTES OBLIGATORIAS;001;087;15321;60903;2016/000950;2016/000950;C/ PALERMO, 51. OBRAS DE URBANIZACIÓN;216;HORTALEZA;06;URBANISMO;04;URBANIZACIÓN SUELO A CARGO DE PARTICULARES;;;;;;;0,00;4958,68;4958,68;330,40;0,00;4628,28;4628,28;0,00;0,00;0,00
1;INCORPORACIONES REMANENTES OBLIGATORIAS;001;087;15321;60903;2016/000952;2016/000952;C/ GUECHO, 26. OBRAS DE URBANIZACIÓN;209;MONCLOA-ARAVACA;06;URBANISMO;04;URBANIZACIÓN SUELO A CARGO DE PARTICULARES;;;;;;;0,00;12148,76;12148,76;5021,04;0,00;7127,72;7127,72;6883,27;0,00;6883,27
;;001;087;15102;60000;2016/000972;2016/000972;ADQUISICIÓN SUELO APR 21.01 VÍA GASOLINA NORTE;221;BARAJAS;06;URBANISMO;00;ADQUISICIÓN DE SUELO PARA INFRAESTRUCTURAS Y USO G;;;;;;;10243222,00;-10192589,36;50632,64;50632,64;0,00;0,00;0,00;0,00;0,00;0,00
;;001;087;15321;60904;2016/009085;2016/009085;VÍA CICLISTA PASEO MORET -PASEO DEL PINTOR ROSALES. CONSTRUCCIÓN;209;MONCLOA-ARAVACA;07;INFRAESTRUCTURAS;06;OTRAS INVERSIONES EN INFRAESTRUCTURAS URBANAS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;96997,82;96997,82;96790,42;0,00;207,40;207,40;0,00;0,00;0,00
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;087;15321;60904;2016/009085;2016/009085;VÍA CICLISTA PASEO MORET -PASEO DEL PINTOR ROSALES. CONSTRUCCIÓN;209;MONCLOA-ARAVACA;07;INFRAESTRUCTURAS;06;OTRAS INVERSIONES EN INFRAESTRUCTURAS URBANAS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;452931,59;452931,59;0,00;0,00;452931,59;452931,59;105012,31;0,00;77405,69
;;001;087;15321;60904;2016/009086;2016/009086;VÍA CICLISTA EN SANTA ENGRACIA-BRAVO MURILLO. CONSTRUCCIÓN;207;CHAMBERI;07;INFRAESTRUCTURAS;06;OTRAS INVERSIONES EN INFRAESTRUCTURAS URBANAS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;171370,37;171370,37;0,00;0,00;171370,37;171370,37;0,00;0,00;0,00
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;087;15321;60904;2016/009086;2016/009086;VÍA CICLISTA EN SANTA ENGRACIA-BRAVO MURILLO. CONSTRUCCIÓN;207;CHAMBERI;07;INFRAESTRUCTURAS;06;OTRAS INVERSIONES EN INFRAESTRUCTURAS URBANAS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;575794,17;575794,17;0,00;0,00;575794,17;575794,17;363572,75;0,00;363572,75
;;001;087;15321;60904;2016/009087;2016/009087;VÍA CICLISTA AVDA. TOREROS - CASTELLANA. CONSTRUCCIÓN;204;SALAMANCA;07;INFRAESTRUCTURAS;06;OTRAS INVERSIONES EN INFRAESTRUCTURAS URBANAS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;136867,88;136867,88;76319,15;0,00;60548,73;60548,73;0,00;0,00;0,00
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;087;15321;60904;2016/009087;2016/009087;VÍA CICLISTA AVDA. TOREROS - CASTELLANA. CONSTRUCCIÓN;204;SALAMANCA;07;INFRAESTRUCTURAS;06;OTRAS INVERSIONES EN INFRAESTRUCTURAS URBANAS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;615628,92;615628,92;0,00;0,00;615628,92;615628,92;289926,06;0,00;289926,06
;;001;087;15321;60904;2016/009088;2016/009088;VÍA CICLISTA PUERTA DE TOLEDO - ANTONIO LEYVA. CONSTRUCCIÓN;998;VARIOS DISTRITOS;07;INFRAESTRUCTURAS;06;OTRAS INVERSIONES EN INFRAESTRUCTURAS URBANAS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;110946,85;110946,85;44031,46;0,00;66915,39;66915,39;0,00;0,00;0,00
