Centro;Descripcion Centro;Seccion;Descripcion Seccion;Programa;Descripcion Programa;Capitulo;Descripcion Capitulo;Economico;Relación de partidas;Proy-Ppto-2018;;Proy-Ppto-2018
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;16102;SUMINISTRO HÍDRICO;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22500;TRIBUTOS ESTATALES;384,00;;384,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;16102;SUMINISTRO HÍDRICO;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22706;ESTUDIOS Y TRABAJOS TÉCNICOS;813729,00;;813729,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;16102;SUMINISTRO HÍDRICO;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22713;EJECUCIÓN SUBSIDIARIA INMEDIATA;155727,00;;155727,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;16102;SUMINISTRO HÍDRICO;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22799;OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROF.;14370274,00;;14370274,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;16210;GESTIÓN AMBIENTAL URBANA;1;GASTOS DE PERSONAL;10100;RETRIBUCIONES BÁSICAS;89220,00;;89220,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;16210;GESTIÓN AMBIENTAL URBANA;1;GASTOS DE PERSONAL;12000;SUELDOS DEL GRUPO A1;43424,00;;43424,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;16210;GESTIÓN AMBIENTAL URBANA;1;GASTOS DE PERSONAL;12001;SUELDOS DEL GRUPO A2;90080,00;;90080,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;16210;GESTIÓN AMBIENTAL URBANA;1;GASTOS DE PERSONAL;12003;SUELDOS DEL GRUPO C1;163077,00;;163077,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;16210;GESTIÓN AMBIENTAL URBANA;1;GASTOS DE PERSONAL;12004;SUELDOS DEL GRUPO C2;1690830,00;;1690830,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;16210;GESTIÓN AMBIENTAL URBANA;1;GASTOS DE PERSONAL;12005;SUELDOS DEL GRUPO E;203658,00;;203658,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;16210;GESTIÓN AMBIENTAL URBANA;1;GASTOS DE PERSONAL;12006;TRIENIOS;341410,00;;341410,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;16210;GESTIÓN AMBIENTAL URBANA;1;GASTOS DE PERSONAL;12100;COMPLEMENTO DE DESTINO;1369686,00;;1369686,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;16210;GESTIÓN AMBIENTAL URBANA;1;GASTOS DE PERSONAL;12101;COMPLEMENTO ESPECÍFICO;2912505,00;;2912505,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;16210;GESTIÓN AMBIENTAL URBANA;1;GASTOS DE PERSONAL;12103;OTROS COMPLEMENTOS;231706,00;;231706,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;16210;GESTIÓN AMBIENTAL URBANA;1;GASTOS DE PERSONAL;13000;RETRIBUCIONES BÁSICAS;97934,00;;97934,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;16210;GESTIÓN AMBIENTAL URBANA;1;GASTOS DE PERSONAL;13002;OTRAS REMUNERACIONES;104811,00;;104811,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;16210;GESTIÓN AMBIENTAL URBANA;1;GASTOS DE PERSONAL;15000;PRODUCTIVIDAD;67298,00;;67298,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;16210;GESTIÓN AMBIENTAL URBANA;1;GASTOS DE PERSONAL;16000;SEGURIDAD SOCIAL;2023049,00;;2023049,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;16210;GESTIÓN AMBIENTAL URBANA;1;GASTOS DE PERSONAL;16202;TRANSPORTE DEL PERSONAL;13291,00;;13291,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;16210;GESTIÓN AMBIENTAL URBANA;1;GASTOS DE PERSONAL;16204;ACCIÓN SOCIAL;8400,00;;8400,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;16210;GESTIÓN AMBIENTAL URBANA;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;20400;ARRENDAMIENTOS DE MATERIAL DE TRANSPORTE;225060,00;;225060,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;16210;GESTIÓN AMBIENTAL URBANA;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22602;PUBLICIDAD Y PROPAGANDA;678621,00;;678621,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;16210;GESTIÓN AMBIENTAL URBANA;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22700;LIMPIEZA Y ASEO;174908637,00;;174908637,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;16230;PARQUE TECNOLÓGICO DE VALDEMINGÓMEZ;1;GASTOS DE PERSONAL;10100;RETRIBUCIONES BÁSICAS;94704,00;;94704,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;16230;PARQUE TECNOLÓGICO DE VALDEMINGÓMEZ;1;GASTOS DE PERSONAL;12000;SUELDOS DEL GRUPO A1;85497,00;;85497,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;16230;PARQUE TECNOLÓGICO DE VALDEMINGÓMEZ;1;GASTOS DE PERSONAL;12001;SUELDOS DEL GRUPO A2;104811,00;;104811,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;16230;PARQUE TECNOLÓGICO DE VALDEMINGÓMEZ;1;GASTOS DE PERSONAL;12003;SUELDOS DEL GRUPO C1;48520,00;;48520,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;16230;PARQUE TECNOLÓGICO DE VALDEMINGÓMEZ;1;GASTOS DE PERSONAL;12004;SUELDOS DEL GRUPO C2;255410,00;;255410,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;16230;PARQUE TECNOLÓGICO DE VALDEMINGÓMEZ;1;GASTOS DE PERSONAL;12005;SUELDOS DEL GRUPO E;7833,00;;7833,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;16230;PARQUE TECNOLÓGICO DE VALDEMINGÓMEZ;1;GASTOS DE PERSONAL;12006;TRIENIOS;103192,00;;103192,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;16230;PARQUE TECNOLÓGICO DE VALDEMINGÓMEZ;1;GASTOS DE PERSONAL;12100;COMPLEMENTO DE DESTINO;329836,00;;329836,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;16230;PARQUE TECNOLÓGICO DE VALDEMINGÓMEZ;1;GASTOS DE PERSONAL;12101;COMPLEMENTO ESPECÍFICO;782994,00;;782994,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;16230;PARQUE TECNOLÓGICO DE VALDEMINGÓMEZ;1;GASTOS DE PERSONAL;12103;OTROS COMPLEMENTOS;43473,00;;43473,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;16230;PARQUE TECNOLÓGICO DE VALDEMINGÓMEZ;1;GASTOS DE PERSONAL;15000;PRODUCTIVIDAD;61545,00;;61545,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;16230;PARQUE TECNOLÓGICO DE VALDEMINGÓMEZ;1;GASTOS DE PERSONAL;16000;SEGURIDAD SOCIAL;440959,00;;440959,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;16230;PARQUE TECNOLÓGICO DE VALDEMINGÓMEZ;1;GASTOS DE PERSONAL;16202;TRANSPORTE DEL PERSONAL;1183,00;;1183,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;16230;PARQUE TECNOLÓGICO DE VALDEMINGÓMEZ;1;GASTOS DE PERSONAL;16204;ACCIÓN SOCIAL;1680,00;;1680,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;16230;PARQUE TECNOLÓGICO DE VALDEMINGÓMEZ;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;20400;ARRENDAMIENTOS DE MATERIAL DE TRANSPORTE;34532,00;;34532,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;16230;PARQUE TECNOLÓGICO DE VALDEMINGÓMEZ;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22199;OTROS SUMINISTROS;784080,00;;784080,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;16230;PARQUE TECNOLÓGICO DE VALDEMINGÓMEZ;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22700;LIMPIEZA Y ASEO;73916613,00;;73916613,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;16230;PARQUE TECNOLÓGICO DE VALDEMINGÓMEZ;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22706;ESTUDIOS Y TRABAJOS TÉCNICOS;1577855,00;;1577855,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;16301;LIMPIEZA VIARIA;1;GASTOS DE PERSONAL;12000;SUELDOS DEL GRUPO A1;56601,00;;56601,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;16301;LIMPIEZA VIARIA;1;GASTOS DE PERSONAL;12001;SUELDOS DEL GRUPO A2;204297,00;;204297,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;16301;LIMPIEZA VIARIA;1;GASTOS DE PERSONAL;12003;SUELDOS DEL GRUPO C1;86407,00;;86407,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;16301;LIMPIEZA VIARIA;1;GASTOS DE PERSONAL;12004;SUELDOS DEL GRUPO C2;1085370,00;;1085370,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;16301;LIMPIEZA VIARIA;1;GASTOS DE PERSONAL;12005;SUELDOS DEL GRUPO E;125328,00;;125328,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;16301;LIMPIEZA VIARIA;1;GASTOS DE PERSONAL;12006;TRIENIOS;274668,00;;274668,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;16301;LIMPIEZA VIARIA;1;GASTOS DE PERSONAL;12100;COMPLEMENTO DE DESTINO;954195,00;;954195,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;16301;LIMPIEZA VIARIA;1;GASTOS DE PERSONAL;12101;COMPLEMENTO ESPECÍFICO;2200176,00;;2200176,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;16301;LIMPIEZA VIARIA;1;GASTOS DE PERSONAL;12103;OTROS COMPLEMENTOS;166230,00;;166230,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;16301;LIMPIEZA VIARIA;1;GASTOS DE PERSONAL;13000;RETRIBUCIONES BÁSICAS;115673,00;;115673,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;16301;LIMPIEZA VIARIA;1;GASTOS DE PERSONAL;13002;OTRAS REMUNERACIONES;118572,00;;118572,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;16301;LIMPIEZA VIARIA;1;GASTOS DE PERSONAL;15000;PRODUCTIVIDAD;73760,00;;73760,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;16301;LIMPIEZA VIARIA;1;GASTOS DE PERSONAL;16000;SEGURIDAD SOCIAL;1436867,00;;1436867,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;16301;LIMPIEZA VIARIA;1;GASTOS DE PERSONAL;16202;TRANSPORTE DEL PERSONAL;32565,00;;32565,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;16301;LIMPIEZA VIARIA;1;GASTOS DE PERSONAL;16204;ACCIÓN SOCIAL;5040,00;;5040,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;16301;LIMPIEZA VIARIA;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;20400;ARRENDAMIENTOS DE MATERIAL DE TRANSPORTE;277425,00;;277425,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;16301;LIMPIEZA VIARIA;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;20800;ARRENDAMIENTOS DE OTRO INMOVILIZADO MATERIAL;501666,00;;501666,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;16301;LIMPIEZA VIARIA;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;21000;REP.MANT. Y CONSERV. BIENES DESTINADOS USO GENERAL;20283062,00;;20283062,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;16301;LIMPIEZA VIARIA;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22199;OTROS SUMINISTROS;18000,00;;18000,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;16301;LIMPIEZA VIARIA;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22700;LIMPIEZA Y ASEO;206366446,00;;206366446,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;16301;LIMPIEZA VIARIA;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22799;OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROF.;291372,00;;291372,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;16301;LIMPIEZA VIARIA;6;INVERSIONES REALES;60913;MOBILIARIO URBANO;155094,00;;155094,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;17000;DIR.Y GEST. ADV. M.AMBIENTE Y MOVILIDAD;1;GASTOS DE PERSONAL;10100;RETRIBUCIONES BÁSICAS;191132,00;;191132,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;17000;DIR.Y GEST. ADV. M.AMBIENTE Y MOVILIDAD;1;GASTOS DE PERSONAL;12000;SUELDOS DEL GRUPO A1;398418,00;;398418,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;17000;DIR.Y GEST. ADV. M.AMBIENTE Y MOVILIDAD;1;GASTOS DE PERSONAL;12001;SUELDOS DEL GRUPO A2;330016,00;;330016,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;17000;DIR.Y GEST. ADV. M.AMBIENTE Y MOVILIDAD;1;GASTOS DE PERSONAL;12003;SUELDOS DEL GRUPO C1;458123,00;;458123,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;17000;DIR.Y GEST. ADV. M.AMBIENTE Y MOVILIDAD;1;GASTOS DE PERSONAL;12004;SUELDOS DEL GRUPO C2;1089519,00;;1089519,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;17000;DIR.Y GEST. ADV. M.AMBIENTE Y MOVILIDAD;1;GASTOS DE PERSONAL;12005;SUELDOS DEL GRUPO E;549690,00;;549690,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;17000;DIR.Y GEST. ADV. M.AMBIENTE Y MOVILIDAD;1;GASTOS DE PERSONAL;12006;TRIENIOS;548423,00;;548423,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;17000;DIR.Y GEST. ADV. M.AMBIENTE Y MOVILIDAD;1;GASTOS DE PERSONAL;12100;COMPLEMENTO DE DESTINO;1706154,00;;1706154,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;17000;DIR.Y GEST. ADV. M.AMBIENTE Y MOVILIDAD;1;GASTOS DE PERSONAL;12101;COMPLEMENTO ESPECÍFICO;3638943,00;;3638943,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;17000;DIR.Y GEST. ADV. M.AMBIENTE Y MOVILIDAD;1;GASTOS DE PERSONAL;12103;OTROS COMPLEMENTOS;291956,00;;291956,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;17000;DIR.Y GEST. ADV. M.AMBIENTE Y MOVILIDAD;1;GASTOS DE PERSONAL;13000;RETRIBUCIONES BÁSICAS;67054,00;;67054,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;17000;DIR.Y GEST. ADV. M.AMBIENTE Y MOVILIDAD;1;GASTOS DE PERSONAL;13002;OTRAS REMUNERACIONES;63105,00;;63105,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;17000;DIR.Y GEST. ADV. M.AMBIENTE Y MOVILIDAD;1;GASTOS DE PERSONAL;15000;PRODUCTIVIDAD;359370,00;;359370,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;17000;DIR.Y GEST. ADV. M.AMBIENTE Y MOVILIDAD;1;GASTOS DE PERSONAL;16000;SEGURIDAD SOCIAL;2236648,00;;2236648,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;17000;DIR.Y GEST. ADV. M.AMBIENTE Y MOVILIDAD;1;GASTOS DE PERSONAL;16202;TRANSPORTE DEL PERSONAL;21319,00;;21319,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;17000;DIR.Y GEST. ADV. M.AMBIENTE Y MOVILIDAD;1;GASTOS DE PERSONAL;16204;ACCIÓN SOCIAL;1680,00;;1680,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;17000;DIR.Y GEST. ADV. M.AMBIENTE Y MOVILIDAD;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;20200;ARRENDAMIENTOS DE EDIFICIOS Y OTRAS CONSTRUCCIONES;6374247,00;;6374247,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;17000;DIR.Y GEST. ADV. M.AMBIENTE Y MOVILIDAD;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;20400;ARRENDAMIENTOS DE MATERIAL DE TRANSPORTE;24769,00;;24769,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;17000;DIR.Y GEST. ADV. M.AMBIENTE Y MOVILIDAD;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;21200;REP.MANT. Y CONSERV. EDIFICIOS Y OTRAS CONSTRUC.;291364,00;;291364,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;17000;DIR.Y GEST. ADV. M.AMBIENTE Y MOVILIDAD;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;21300;REP.MANT.Y CONSERV. MAQUINARIA, INSTAL. Y UTILLAJE;23104,00;;23104,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;17000;DIR.Y GEST. ADV. M.AMBIENTE Y MOVILIDAD;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22000;MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE;16645,00;;16645,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;17000;DIR.Y GEST. ADV. M.AMBIENTE Y MOVILIDAD;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22001;PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES;3026,00;;3026,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;17000;DIR.Y GEST. ADV. M.AMBIENTE Y MOVILIDAD;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22002;MATERIAL INFORMÁTICO NO INVENTARIABLE;20667,00;;20667,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;17000;DIR.Y GEST. ADV. M.AMBIENTE Y MOVILIDAD;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22104;VESTUARIO;119805,00;;119805,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;17000;DIR.Y GEST. ADV. M.AMBIENTE Y MOVILIDAD;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22199;OTROS SUMINISTROS;1386,00;;1386,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;17000;DIR.Y GEST. ADV. M.AMBIENTE Y MOVILIDAD;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22203;INFORMÁTICAS;919,00;;919,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;17000;DIR.Y GEST. ADV. M.AMBIENTE Y MOVILIDAD;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22300;TRANSPORTES;20341,00;;20341,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;17000;DIR.Y GEST. ADV. M.AMBIENTE Y MOVILIDAD;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22602;PUBLICIDAD Y PROPAGANDA;507334,00;;507334,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;17000;DIR.Y GEST. ADV. M.AMBIENTE Y MOVILIDAD;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22603;PUBLICACIÓN EN DIARIOS OFICIALES;25000,00;;25000,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;17000;DIR.Y GEST. ADV. M.AMBIENTE Y MOVILIDAD;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22604;GASTOS JURÍDICOS Y CONTENCIOSOS;159565,00;;159565,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;17000;DIR.Y GEST. ADV. M.AMBIENTE Y MOVILIDAD;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22699;OTROS GASTOS DIVERSOS;176,00;;176,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;17000;DIR.Y GEST. ADV. M.AMBIENTE Y MOVILIDAD;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22700;LIMPIEZA Y ASEO;533899,00;;533899,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;17000;DIR.Y GEST. ADV. M.AMBIENTE Y MOVILIDAD;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22701;SEGURIDAD;549667,00;;549667,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;17000;DIR.Y GEST. ADV. M.AMBIENTE Y MOVILIDAD;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22706;ESTUDIOS Y TRABAJOS TÉCNICOS;121530,00;;121530,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;17000;DIR.Y GEST. ADV. M.AMBIENTE Y MOVILIDAD;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;23010;DEL PERSONAL DIRECTIVO;703,00;;703,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;17000;DIR.Y GEST. ADV. M.AMBIENTE Y MOVILIDAD;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;23020;DEL PERSONAL NO DIRECTIVO;2431,00;;2431,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;17000;DIR.Y GEST. ADV. M.AMBIENTE Y MOVILIDAD;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;23110;GASTOS DE VIAJE DEL PERSONAL DIRECTIVO;1200,00;;1200,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;17000;DIR.Y GEST. ADV. M.AMBIENTE Y MOVILIDAD;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;23120;GASTOS DE VIAJE DEL PERSONAL NO DIRECTIVO;3606,00;;3606,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;17000;DIR.Y GEST. ADV. M.AMBIENTE Y MOVILIDAD;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;23121;LOCOMOCIÓN URBANA PERSONAL NO DIRECTIVO;100,00;;100,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;17000;DIR.Y GEST. ADV. M.AMBIENTE Y MOVILIDAD;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;23399;OTRAS INDEMNIZACIONES;600,00;;600,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;17000;DIR.Y GEST. ADV. M.AMBIENTE Y MOVILIDAD;3;GASTOS FINANCIEROS;35200;INTERESES DE DEMORA;1028400,00;;1028400,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;17000;DIR.Y GEST. ADV. M.AMBIENTE Y MOVILIDAD;4;TRANSFERENCIAS CORRIENTES;44501;A LA EMPRESA MUNICIPAL DE TRANSPORTES, S.A.;7337069,00;;7337069,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;17000;DIR.Y GEST. ADV. M.AMBIENTE Y MOVILIDAD;8;ACTIVOS FINANCIEROS;85090;RESTO ADQUISIC. DE ACCIONES DENTRO SECTOR PÚBLICO;200040144,00;;200040144,00
001;AYUNTAMIENTO DE MADRID;097;MEDIO AMBIENTE Y MOVILIDAD;17101;PATRIMONIO VERDE;1;GASTOS DE PERSONAL;12000;SUELDOS DEL GRUPO A1;133548,00;;133548,00
